,REV_ID,score,compound,sentiment,label,sexist score
670,1883,"{'neg': 0.044, 'neu': 0.877, 'pos': 0.079, 'compound': 0.445}",0.445,pos,not sexist,0.997756302
671,1623,"{'neg': 0.024, 'neu': 0.699, 'pos': 0.277, 'compound': 0.9961}",0.9961,pos,not sexist,0.997756302
672,977,"{'neg': 0.097, 'neu': 0.768, 'pos': 0.135, 'compound': 0.9963}",0.9963,pos,not sexist,0.99775821
673,510,"{'neg': 0.079, 'neu': 0.757, 'pos': 0.163, 'compound': 0.9042}",0.9042,pos,not sexist,0.99775821
674,167,"{'neg': 0.057, 'neu': 0.821, 'pos': 0.122, 'compound': 0.9834}",0.9834,pos,not sexist,0.997759581
675,423,"{'neg': 0.05, 'neu': 0.655, 'pos': 0.296, 'compound': 0.9996}",0.9996,pos,not sexist,0.997760534
676,22,"{'neg': 0.049, 'neu': 0.839, 'pos': 0.112, 'compound': 0.9769}",0.9769,pos,not sexist,0.997761965
677,133,"{'neg': 0.069, 'neu': 0.734, 'pos': 0.197, 'compound': 0.9982}",0.9982,pos,not sexist,0.997762918
678,549,"{'neg': 0.017, 'neu': 0.867, 'pos': 0.115, 'compound': 0.9521}",0.9521,pos,not sexist,0.997763634
679,1016,"{'neg': 0.04, 'neu': 0.834, 'pos': 0.126, 'compound': 0.9704}",0.9704,pos,not sexist,0.997763634
680,1406,"{'neg': 0.089, 'neu': 0.719, 'pos': 0.192, 'compound': 0.9653}",0.9653,pos,not sexist,0.997764707
681,664,"{'neg': 0.083, 'neu': 0.711, 'pos': 0.207, 'compound': 0.9889}",0.9889,pos,not sexist,0.997764707
682,1131,"{'neg': 0.098, 'neu': 0.763, 'pos': 0.139, 'compound': 0.918}",0.918,pos,not sexist,0.997764707
683,942,"{'neg': 0.009, 'neu': 0.84, 'pos': 0.151, 'compound': 0.9729}",0.9729,pos,not sexist,0.997765183
684,475,"{'neg': 0.047, 'neu': 0.729, 'pos': 0.224, 'compound': 0.999}",0.999,pos,not sexist,0.997765183
685,12,"{'neg': 0.063, 'neu': 0.777, 'pos': 0.16, 'compound': 0.9672}",0.9672,pos,not sexist,0.997766137
686,329,"{'neg': 0.069, 'neu': 0.777, 'pos': 0.154, 'compound': 0.997}",0.997,pos,not sexist,0.997768283
687,113,"{'neg': 0.171, 'neu': 0.633, 'pos': 0.196, 'compound': 0.6675}",0.6675,pos,not sexist,0.997768521
688,1253,"{'neg': 0.088, 'neu': 0.69, 'pos': 0.222, 'compound': 0.9822}",0.9822,pos,not sexist,0.997769713
689,1528,"{'neg': 0.072, 'neu': 0.696, 'pos': 0.232, 'compound': 0.9915}",0.9915,pos,not sexist,0.997769713
690,786,"{'neg': 0.108, 'neu': 0.807, 'pos': 0.086, 'compound': -0.9169}",-0.9169,neg,not sexist,0.997769713
691,1715,"{'neg': 0.1, 'neu': 0.701, 'pos': 0.199, 'compound': 0.9758}",0.9758,pos,not sexist,0.997769713
692,395,"{'neg': 0.01, 'neu': 0.819, 'pos': 0.172, 'compound': 0.9778}",0.9778,pos,not sexist,0.997770786
693,16,"{'neg': 0.13, 'neu': 0.711, 'pos': 0.159, 'compound': 0.7606}",0.7606,pos,not sexist,0.997772872
694,63,"{'neg': 0.193, 'neu': 0.646, 'pos': 0.161, 'compound': -0.7096}",-0.7096,neg,not sexist,0.997773588
695,399,"{'neg': 0.038, 'neu': 0.76, 'pos': 0.202, 'compound': 0.9881}",0.9881,pos,not sexist,0.997773826
696,145,"{'neg': 0.048, 'neu': 0.762, 'pos': 0.19, 'compound': 0.989}",0.989,pos,not sexist,0.997775376
697,135,"{'neg': 0.079, 'neu': 0.752, 'pos': 0.169, 'compound': 0.9535}",0.9535,pos,not sexist,0.997775376
698,1004,"{'neg': 0.195, 'neu': 0.673, 'pos': 0.131, 'compound': -0.2263}",-0.2263,neg,not sexist,0.997775614
699,537,"{'neg': 0.009, 'neu': 0.739, 'pos': 0.252, 'compound': 0.9886}",0.9886,pos,not sexist,0.997775614
700,221,"{'neg': 0.052, 'neu': 0.758, 'pos': 0.19, 'compound': 0.9955}",0.9955,pos,not sexist,0.997775853
701,1390,"{'neg': 0.188, 'neu': 0.662, 'pos': 0.151, 'compound': -0.9902}",-0.9902,neg,not sexist,0.997776806
702,648,"{'neg': 0.083, 'neu': 0.72, 'pos': 0.196, 'compound': 0.9982}",0.9982,pos,not sexist,0.997776806
703,1115,"{'neg': 0.027, 'neu': 0.79, 'pos': 0.182, 'compound': 0.969}",0.969,pos,not sexist,0.997776806
704,992,"{'neg': 0.061, 'neu': 0.731, 'pos': 0.208, 'compound': 0.9996}",0.9996,pos,not sexist,0.997776926
705,525,"{'neg': 0.101, 'neu': 0.799, 'pos': 0.1, 'compound': 0.778}",0.778,pos,not sexist,0.997776926
706,994,"{'neg': 0.088, 'neu': 0.804, 'pos': 0.108, 'compound': 0.5106}",0.5106,pos,not sexist,0.997777402
707,527,"{'neg': 0.027, 'neu': 0.769, 'pos': 0.204, 'compound': 0.9937}",0.9937,pos,not sexist,0.997777402
708,604,"{'neg': 0.026, 'neu': 0.851, 'pos': 0.123, 'compound': 0.9442}",0.9442,pos,not sexist,0.997777998
709,1071,"{'neg': 0.123, 'neu': 0.728, 'pos': 0.149, 'compound': 0.97}",0.97,pos,not sexist,0.997777998
710,1689,"{'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.9838}",0.9838,pos,not sexist,0.997778714
711,1818,"{'neg': 0.02, 'neu': 0.768, 'pos': 0.211, 'compound': 0.9907}",0.9907,pos,not sexist,0.997778714
712,1891,"{'neg': 0.034, 'neu': 0.709, 'pos': 0.257, 'compound': 0.9668}",0.9668,pos,not sexist,0.997778714
713,1356,"{'neg': 0.013, 'neu': 0.784, 'pos': 0.203, 'compound': 0.9883}",0.9883,pos,not sexist,0.997778714
714,1937,"{'neg': 0.021, 'neu': 0.723, 'pos': 0.256, 'compound': 0.9966}",0.9966,pos,not sexist,0.997778714
715,1631,"{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.8743}",0.8743,pos,not sexist,0.997778714
716,889,"{'neg': 0.044, 'neu': 0.839, 'pos': 0.117, 'compound': 0.9624}",0.9624,pos,not sexist,0.997778714
717,91,"{'neg': 0.031, 'neu': 0.691, 'pos': 0.278, 'compound': 0.9982}",0.9982,pos,not sexist,0.997780025
718,1155,"{'neg': 0.076, 'neu': 0.803, 'pos': 0.12, 'compound': 0.9397}",0.9397,pos,not sexist,0.997780502
719,1430,"{'neg': 0.092, 'neu': 0.765, 'pos': 0.143, 'compound': 0.885}",0.885,pos,not sexist,0.997780502
720,688,"{'neg': 0.13, 'neu': 0.769, 'pos': 0.101, 'compound': -0.9935}",-0.9935,neg,not sexist,0.997780502
721,39,"{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.8223}",0.8223,pos,not sexist,0.997781217
722,1721,"{'neg': 0.087, 'neu': 0.819, 'pos': 0.094, 'compound': 0.3928}",0.3928,pos,not sexist,0.997782171
723,1259,"{'neg': 0.135, 'neu': 0.641, 'pos': 0.224, 'compound': 0.9949}",0.9949,pos,not sexist,0.997782171
724,1534,"{'neg': 0.029, 'neu': 0.675, 'pos': 0.295, 'compound': 0.9977}",0.9977,pos,not sexist,0.997782171
725,792,"{'neg': 0.151, 'neu': 0.701, 'pos': 0.148, 'compound': 0.0772}",0.0772,pos,not sexist,0.997782171
726,353,"{'neg': 0.068, 'neu': 0.683, 'pos': 0.249, 'compound': 0.996}",0.996,pos,not sexist,0.997782767
727,1587,"{'neg': 0.071, 'neu': 0.771, 'pos': 0.159, 'compound': 0.942}",0.942,pos,not sexist,0.997784317
728,1312,"{'neg': 0.207, 'neu': 0.637, 'pos': 0.156, 'compound': -0.9022}",-0.9022,neg,not sexist,0.997784317
729,1847,"{'neg': 0.056, 'neu': 0.796, 'pos': 0.148, 'compound': 0.9992}",0.9992,pos,not sexist,0.997784317
730,845,"{'neg': 0.057, 'neu': 0.695, 'pos': 0.248, 'compound': 0.9274}",0.9274,pos,not sexist,0.997784317
731,1774,"{'neg': 0.081, 'neu': 0.73, 'pos': 0.189, 'compound': 0.9967}",0.9967,pos,not sexist,0.997784317
732,333,"{'neg': 0.055, 'neu': 0.597, 'pos': 0.348, 'compound': 0.9929}",0.9929,pos,not sexist,0.997784555
733,209,"{'neg': 0.099, 'neu': 0.691, 'pos': 0.21, 'compound': 0.9993}",0.9993,pos,not sexist,0.997785926
734,363,"{'neg': 0.045, 'neu': 0.829, 'pos': 0.127, 'compound': 0.9954}",0.9954,pos,not sexist,0.997786283
735,1123,"{'neg': 0.073, 'neu': 0.72, 'pos': 0.208, 'compound': 0.989}",0.989,pos,not sexist,0.997786522
736,656,"{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.9936}",0.9936,pos,not sexist,0.997786522
737,1398,"{'neg': 0.013, 'neu': 0.767, 'pos': 0.22, 'compound': 0.9844}",0.9844,pos,not sexist,0.997786522
738,452,"{'neg': 0.079, 'neu': 0.824, 'pos': 0.097, 'compound': 0.9208}",0.9208,pos,not sexist,0.997787356
739,919,"{'neg': 0.011, 'neu': 0.716, 'pos': 0.272, 'compound': 0.9996}",0.9996,pos,not sexist,0.997787356
740,284,"{'neg': 0.037, 'neu': 0.816, 'pos': 0.147, 'compound': 0.9974}",0.9974,pos,not sexist,0.997791529
741,1218,"{'neg': 0.043, 'neu': 0.751, 'pos': 0.206, 'compound': 0.9964}",0.9964,pos,not sexist,0.997793794
742,751,"{'neg': 0.07, 'neu': 0.811, 'pos': 0.12, 'compound': 0.9941}",0.9941,pos,not sexist,0.997793794
743,1493,"{'neg': 0.0, 'neu': 0.695, 'pos': 0.305, 'compound': 0.9597}",0.9597,pos,not sexist,0.997793794
744,1601,"{'neg': 0.048, 'neu': 0.771, 'pos': 0.18, 'compound': 0.9955}",0.9955,pos,not sexist,0.997795582
745,1788,"{'neg': 0.039, 'neu': 0.797, 'pos': 0.164, 'compound': 0.9514}",0.9514,pos,not sexist,0.997795582
746,1659,"{'neg': 0.018, 'neu': 0.661, 'pos': 0.321, 'compound': 0.9969}",0.9969,pos,not sexist,0.997795582
747,1861,"{'neg': 0.094, 'neu': 0.775, 'pos': 0.13, 'compound': 0.9636}",0.9636,pos,not sexist,0.997795582
748,1269,"{'neg': 0.072, 'neu': 0.713, 'pos': 0.216, 'compound': 0.9989}",0.9989,pos,not sexist,0.997795582
749,1326,"{'neg': 0.047, 'neu': 0.81, 'pos': 0.142, 'compound': 0.9463}",0.9463,pos,not sexist,0.997795582
750,802,"{'neg': 0.118, 'neu': 0.708, 'pos': 0.174, 'compound': 0.9653}",0.9653,pos,not sexist,0.997795582
751,1544,"{'neg': 0.032, 'neu': 0.719, 'pos': 0.25, 'compound': 0.9977}",0.9977,pos,not sexist,0.997795582
752,1731,"{'neg': 0.0, 'neu': 0.491, 'pos': 0.509, 'compound': 0.9836}",0.9836,pos,not sexist,0.997795582
753,859,"{'neg': 0.144, 'neu': 0.683, 'pos': 0.173, 'compound': 0.5943}",0.5943,pos,not sexist,0.997795582
754,1907,"{'neg': 0.145, 'neu': 0.716, 'pos': 0.139, 'compound': -0.1456}",-0.1456,neg,not sexist,0.997795582
755,315,"{'neg': 0.008, 'neu': 0.905, 'pos': 0.087, 'compound': 0.9397}",0.9397,pos,not sexist,0.997797132
756,179,"{'neg': 0.063, 'neu': 0.805, 'pos': 0.133, 'compound': 0.9944}",0.9944,pos,not sexist,0.997798502
757,1111,"{'neg': 0.086, 'neu': 0.763, 'pos': 0.151, 'compound': 0.9974}",0.9974,pos,not sexist,0.997801483
758,1386,"{'neg': 0.129, 'neu': 0.716, 'pos': 0.155, 'compound': 0.9826}",0.9826,pos,not sexist,0.997801483
759,644,"{'neg': 0.114, 'neu': 0.776, 'pos': 0.11, 'compound': 0.6295}",0.6295,pos,not sexist,0.997801483
760,523,"{'neg': 0.038, 'neu': 0.778, 'pos': 0.184, 'compound': 0.9923}",0.9923,pos,not sexist,0.997802079
761,990,"{'neg': 0.128, 'neu': 0.621, 'pos': 0.251, 'compound': 0.939}",0.939,pos,not sexist,0.997802079
762,682,"{'neg': 0.111, 'neu': 0.803, 'pos': 0.085, 'compound': -0.6478}",-0.6478,neg,not sexist,0.997806251
763,1424,"{'neg': 0.13, 'neu': 0.675, 'pos': 0.195, 'compound': 0.9982}",0.9982,pos,not sexist,0.997806251
764,1149,"{'neg': 0.054, 'neu': 0.684, 'pos': 0.262, 'compound': 0.9997}",0.9997,pos,not sexist,0.997806251
765,103,"{'neg': 0.097, 'neu': 0.652, 'pos': 0.251, 'compound': 0.9543}",0.9543,pos,not sexist,0.997809112
766,173,"{'neg': 0.014, 'neu': 0.905, 'pos': 0.081, 'compound': 0.9578}",0.9578,pos,not sexist,0.997811258
767,462,"{'neg': 0.083, 'neu': 0.748, 'pos': 0.17, 'compound': 0.9431}",0.9431,pos,not sexist,0.997813582
768,929,"{'neg': 0.04, 'neu': 0.764, 'pos': 0.196, 'compound': 0.9864}",0.9864,pos,not sexist,0.997813582
769,1306,"{'neg': 0.226, 'neu': 0.698, 'pos': 0.076, 'compound': -0.8777}",-0.8777,neg,not sexist,0.997813702
770,1841,"{'neg': 0.132, 'neu': 0.675, 'pos': 0.193, 'compound': 0.9842}",0.9842,pos,not sexist,0.997813702
771,839,"{'neg': 0.075, 'neu': 0.705, 'pos': 0.22, 'compound': 0.9993}",0.9993,pos,not sexist,0.997813702
772,45,"{'neg': 0.039, 'neu': 0.672, 'pos': 0.289, 'compound': 0.9805}",0.9805,pos,not sexist,0.997813702
773,1768,"{'neg': 0.18, 'neu': 0.679, 'pos': 0.141, 'compound': -0.9143}",-0.9143,neg,not sexist,0.997813702
774,1581,"{'neg': 0.076, 'neu': 0.791, 'pos': 0.133, 'compound': 0.4215}",0.4215,pos,not sexist,0.997813702
775,1657,"{'neg': 0.0, 'neu': 0.934, 'pos': 0.066, 'compound': 0.0516}",0.0516,pos,not sexist,0.997819543
776,1324,"{'neg': 0.014, 'neu': 0.841, 'pos': 0.145, 'compound': 0.9969}",0.9969,pos,not sexist,0.997819543
777,857,"{'neg': 0.085, 'neu': 0.744, 'pos': 0.171, 'compound': 0.9725}",0.9725,pos,not sexist,0.997819543
778,1786,"{'neg': 0.118, 'neu': 0.798, 'pos': 0.084, 'compound': -0.9883}",-0.9883,neg,not sexist,0.997819543
779,1599,"{'neg': 0.126, 'neu': 0.677, 'pos': 0.198, 'compound': 0.9983}",0.9983,pos,not sexist,0.997819543
780,1859,"{'neg': 0.017, 'neu': 0.856, 'pos': 0.127, 'compound': 0.9974}",0.9974,pos,not sexist,0.997819543
781,747,"{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.7783}",0.7783,pos,not sexist,0.997823119
782,1489,"{'neg': 0.069, 'neu': 0.767, 'pos': 0.164, 'compound': 0.9931}",0.9931,pos,not sexist,0.997823119
783,1214,"{'neg': 0.167, 'neu': 0.673, 'pos': 0.16, 'compound': -0.9051}",-0.9051,neg,not sexist,0.997823119
784,392,"{'neg': 0.07, 'neu': 0.744, 'pos': 0.186, 'compound': 0.9933}",0.9933,pos,not sexist,0.997825027
785,1556,"{'neg': 0.077, 'neu': 0.82, 'pos': 0.103, 'compound': 0.3595}",0.3595,pos,not sexist,0.99782759
786,814,"{'neg': 0.005, 'neu': 0.708, 'pos': 0.287, 'compound': 0.9983}",0.9983,pos,not sexist,0.99782759
787,1281,"{'neg': 0.102, 'neu': 0.766, 'pos': 0.133, 'compound': 0.9548}",0.9548,pos,not sexist,0.99782759
788,1743,"{'neg': 0.059, 'neu': 0.763, 'pos': 0.178, 'compound': 0.6369}",0.6369,pos,not sexist,0.99782759
789,361,"{'neg': 0.025, 'neu': 0.772, 'pos': 0.203, 'compound': 0.9883}",0.9883,pos,not sexist,0.997829139
790,1374,"{'neg': 0.124, 'neu': 0.701, 'pos': 0.176, 'compound': 0.9927}",0.9927,pos,not sexist,0.997829854
791,1099,"{'neg': 0.055, 'neu': 0.753, 'pos': 0.192, 'compound': 0.9848}",0.9848,pos,not sexist,0.997829854
792,632,"{'neg': 0.077, 'neu': 0.767, 'pos': 0.156, 'compound': 0.9821}",0.9821,pos,not sexist,0.997829854
793,317,"{'neg': 0.015, 'neu': 0.65, 'pos': 0.335, 'compound': 0.9951}",0.9951,pos,not sexist,0.997830689
794,117,"{'neg': 0.095, 'neu': 0.674, 'pos': 0.231, 'compound': 0.9978}",0.9978,pos,not sexist,0.997832239
795,1448,"{'neg': 0.037, 'neu': 0.855, 'pos': 0.108, 'compound': 0.9844}",0.9844,pos,not sexist,0.997832477
796,706,"{'neg': 0.083, 'neu': 0.666, 'pos': 0.251, 'compound': 0.9979}",0.9979,pos,not sexist,0.997832477
797,1173,"{'neg': 0.095, 'neu': 0.806, 'pos': 0.099, 'compound': -0.2687}",-0.2687,neg,not sexist,0.997832477
798,215,"{'neg': 0.059, 'neu': 0.783, 'pos': 0.158, 'compound': 0.9921}",0.9921,pos,not sexist,0.997833431
799,247,"{'neg': 0.042, 'neu': 0.667, 'pos': 0.291, 'compound': 0.9812}",0.9812,pos,not sexist,0.997834146
800,824,"{'neg': 0.123, 'neu': 0.742, 'pos': 0.135, 'compound': 0.8872}",0.8872,pos,not sexist,0.997835815
801,1291,"{'neg': 0.025, 'neu': 0.817, 'pos': 0.158, 'compound': 0.9611}",0.9611,pos,not sexist,0.997835815
802,1753,"{'neg': 0.096, 'neu': 0.721, 'pos': 0.183, 'compound': 0.9972}",0.9972,pos,not sexist,0.997835815
803,1566,"{'neg': 0.045, 'neu': 0.686, 'pos': 0.269, 'compound': 0.9996}",0.9996,pos,not sexist,0.997835815
804,1299,"{'neg': 0.1, 'neu': 0.695, 'pos': 0.204, 'compound': 0.9925}",0.9925,pos,not sexist,0.99783653
805,1574,"{'neg': 0.152, 'neu': 0.746, 'pos': 0.102, 'compound': -0.9937}",-0.9937,neg,not sexist,0.99783653
806,832,"{'neg': 0.057, 'neu': 0.675, 'pos': 0.268, 'compound': 0.9996}",0.9996,pos,not sexist,0.99783653
807,1761,"{'neg': 0.127, 'neu': 0.743, 'pos': 0.129, 'compound': -0.2434}",-0.2434,neg,not sexist,0.99783653
808,1834,"{'neg': 0.165, 'neu': 0.692, 'pos': 0.144, 'compound': -0.4473}",-0.4473,neg,not sexist,0.99783653
809,47,"{'neg': 0.104, 'neu': 0.683, 'pos': 0.213, 'compound': 0.9333}",0.9333,pos,not sexist,0.997837245
810,304,"{'neg': 0.069, 'neu': 0.777, 'pos': 0.154, 'compound': 0.997}",0.997,pos,not sexist,0.997838676
811,298,"{'neg': 0.094, 'neu': 0.755, 'pos': 0.151, 'compound': 0.9099}",0.9099,pos,not sexist,0.997839332
812,913,"{'neg': 0.124, 'neu': 0.667, 'pos': 0.209, 'compound': 0.9821}",0.9821,pos,not sexist,0.997847438
813,446,"{'neg': 0.021, 'neu': 0.736, 'pos': 0.243, 'compound': 0.9944}",0.9944,pos,not sexist,0.997847438
814,203,"{'neg': 0.036, 'neu': 0.76, 'pos': 0.204, 'compound': 0.9967}",0.9967,pos,not sexist,0.997848153
815,386,"{'neg': 0.107, 'neu': 0.743, 'pos': 0.149, 'compound': 0.9825}",0.9825,pos,not sexist,0.997853696
816,105,"{'neg': 0.152, 'neu': 0.737, 'pos': 0.111, 'compound': -0.9949}",-0.9949,neg,not sexist,0.997855246
817,672,"{'neg': 0.058, 'neu': 0.817, 'pos': 0.125, 'compound': 0.9962}",0.9962,pos,not sexist,0.997855246
818,1414,"{'neg': 0.089, 'neu': 0.779, 'pos': 0.133, 'compound': 0.9921}",0.9921,pos,not sexist,0.997855246
819,1139,"{'neg': 0.086, 'neu': 0.594, 'pos': 0.321, 'compound': 0.9908}",0.9908,pos,not sexist,0.997855246
820,454,"{'neg': 0.105, 'neu': 0.763, 'pos': 0.132, 'compound': 0.8292}",0.8292,pos,not sexist,0.997857273
821,921,"{'neg': 0.146, 'neu': 0.664, 'pos': 0.189, 'compound': 0.9724}",0.9724,pos,not sexist,0.997857273
822,1089,"{'neg': 0.06, 'neu': 0.748, 'pos': 0.192, 'compound': 0.9993}",0.9993,pos,not sexist,0.99785763
823,622,"{'neg': 0.033, 'neu': 0.774, 'pos': 0.194, 'compound': 0.9871}",0.9871,pos,not sexist,0.99785763
824,1046,"{'neg': 0.106, 'neu': 0.75, 'pos': 0.144, 'compound': 0.9872}",0.9872,pos,not sexist,0.997861207
825,579,"{'neg': 0.028, 'neu': 0.89, 'pos': 0.083, 'compound': 0.8945}",0.8945,pos,not sexist,0.997861207
826,185,"{'neg': 0.025, 'neu': 0.852, 'pos': 0.123, 'compound': 0.9597}",0.9597,pos,not sexist,0.997863352
827,593,"{'neg': 0.043, 'neu': 0.779, 'pos': 0.178, 'compound': 0.9891}",0.9891,pos,not sexist,0.99786514
828,1060,"{'neg': 0.125, 'neu': 0.64, 'pos': 0.235, 'compound': 0.9875}",0.9875,pos,not sexist,0.99786514
829,280,"{'neg': 0.042, 'neu': 0.871, 'pos': 0.088, 'compound': 0.9743}",0.9743,pos,not sexist,0.997868538
830,1241,"{'neg': 0.139, 'neu': 0.781, 'pos': 0.08, 'compound': -0.9387}",-0.9387,neg,not sexist,0.997875333
831,774,"{'neg': 0.083, 'neu': 0.822, 'pos': 0.096, 'compound': 0.9292}",0.9292,pos,not sexist,0.997875333
832,1516,"{'neg': 0.09, 'neu': 0.793, 'pos': 0.116, 'compound': 0.9476}",0.9476,pos,not sexist,0.997875333
833,161,"{'neg': 0.075, 'neu': 0.796, 'pos': 0.129, 'compound': 0.9904}",0.9904,pos,not sexist,0.997882545
834,1404,"{'neg': 0.122, 'neu': 0.668, 'pos': 0.21, 'compound': 0.5851}",0.5851,pos,not sexist,0.99788481
835,504,"{'neg': 0.082, 'neu': 0.805, 'pos': 0.112, 'compound': 0.3725}",0.3725,pos,not sexist,0.99788481
836,1129,"{'neg': 0.147, 'neu': 0.727, 'pos': 0.127, 'compound': -0.9355}",-0.9355,neg,not sexist,0.99788481
837,662,"{'neg': 0.02, 'neu': 0.821, 'pos': 0.159, 'compound': 0.9798}",0.9798,pos,not sexist,0.99788481
838,971,"{'neg': 0.051, 'neu': 0.795, 'pos': 0.154, 'compound': 0.9961}",0.9961,pos,not sexist,0.99788481
839,181,"{'neg': 0.036, 'neu': 0.822, 'pos': 0.142, 'compound': 0.9967}",0.9967,pos,not sexist,0.997886002
840,235,"{'neg': 0.093, 'neu': 0.802, 'pos': 0.104, 'compound': 0.6894}",0.6894,pos,not sexist,0.997891366
841,1012,"{'neg': 0.038, 'neu': 0.78, 'pos': 0.181, 'compound': 0.997}",0.997,pos,not sexist,0.997893751
842,545,"{'neg': 0.236, 'neu': 0.681, 'pos': 0.084, 'compound': -0.9866}",-0.9866,neg,not sexist,0.997893751
843,1923,"{'neg': 0.027, 'neu': 0.872, 'pos': 0.102, 'compound': 0.9581}",0.9581,pos,not sexist,0.997896194
844,1877,"{'neg': 0.035, 'neu': 0.83, 'pos': 0.136, 'compound': 0.9427}",0.9427,pos,not sexist,0.997896194
845,1342,"{'neg': 0.029, 'neu': 0.741, 'pos': 0.23, 'compound': 0.9941}",0.9941,pos,not sexist,0.997896194
846,1675,"{'neg': 0.038, 'neu': 0.606, 'pos': 0.357, 'compound': 0.9922}",0.9922,pos,not sexist,0.997896194
847,1617,"{'neg': 0.077, 'neu': 0.754, 'pos': 0.169, 'compound': 0.9983}",0.9983,pos,not sexist,0.997896194
848,1804,"{'neg': 0.058, 'neu': 0.727, 'pos': 0.215, 'compound': 0.9985}",0.9985,pos,not sexist,0.997896194
849,875,"{'neg': 0.09, 'neu': 0.675, 'pos': 0.235, 'compound': 0.9994}",0.9994,pos,not sexist,0.997896194
850,1444,"{'neg': 0.099, 'neu': 0.664, 'pos': 0.236, 'compound': 0.9871}",0.9871,pos,not sexist,0.997898698
851,1169,"{'neg': 0.093, 'neu': 0.763, 'pos': 0.144, 'compound': 0.6808}",0.6808,pos,not sexist,0.997898698
852,702,"{'neg': 0.03, 'neu': 0.775, 'pos': 0.195, 'compound': 0.9944}",0.9944,pos,not sexist,0.997898698
853,668,"{'neg': 0.036, 'neu': 0.782, 'pos': 0.182, 'compound': 0.9244}",0.9244,pos,not sexist,0.997902274
854,1135,"{'neg': 0.07, 'neu': 0.792, 'pos': 0.138, 'compound': 0.9724}",0.9724,pos,not sexist,0.997902274
855,1410,"{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.9682}",0.9682,pos,not sexist,0.997902274
856,99,"{'neg': 0.057, 'neu': 0.814, 'pos': 0.129, 'compound': 0.9935}",0.9935,pos,not sexist,0.997903228
857,1867,"{'neg': 0.014, 'neu': 0.787, 'pos': 0.199, 'compound': 0.9908}",0.9908,pos,not sexist,0.997903585
858,865,"{'neg': 0.093, 'neu': 0.69, 'pos': 0.218, 'compound': 0.9827}",0.9827,pos,not sexist,0.997903585
859,1913,"{'neg': 0.137, 'neu': 0.712, 'pos': 0.151, 'compound': 0.9764}",0.9764,pos,not sexist,0.997903585
860,1794,"{'neg': 0.142, 'neu': 0.656, 'pos': 0.202, 'compound': 0.8929}",0.8929,pos,not sexist,0.997903585
861,1332,"{'neg': 0.063, 'neu': 0.647, 'pos': 0.29, 'compound': 0.9955}",0.9955,pos,not sexist,0.997903585
862,1665,"{'neg': 0.051, 'neu': 0.803, 'pos': 0.147, 'compound': 0.9705}",0.9705,pos,not sexist,0.997903585
863,1607,"{'neg': 0.068, 'neu': 0.632, 'pos': 0.3, 'compound': 0.9931}",0.9931,pos,not sexist,0.997903585
864,1396,"{'neg': 0.097, 'neu': 0.7, 'pos': 0.203, 'compound': 0.9933}",0.9933,pos,not sexist,0.997906089
865,654,"{'neg': 0.029, 'neu': 0.771, 'pos': 0.2, 'compound': 0.9828}",0.9828,pos,not sexist,0.997906089
866,1121,"{'neg': 0.019, 'neu': 0.793, 'pos': 0.188, 'compound': 0.9887}",0.9887,pos,not sexist,0.997906089
867,1179,"{'neg': 0.066, 'neu': 0.748, 'pos': 0.186, 'compound': 0.9919}",0.9919,pos,not sexist,0.9979074
868,1454,"{'neg': 0.095, 'neu': 0.784, 'pos': 0.121, 'compound': 0.8042}",0.8042,pos,not sexist,0.9979074
869,712,"{'neg': 0.094, 'neu': 0.753, 'pos': 0.153, 'compound': 0.9939}",0.9939,pos,not sexist,0.9979074
870,14,"{'neg': 0.0, 'neu': 0.692, 'pos': 0.308, 'compound': 0.8689}",0.8689,pos,not sexist,0.997907519
871,1147,"{'neg': 0.053, 'neu': 0.781, 'pos': 0.165, 'compound': 0.992}",0.992,pos,not sexist,0.997907639
872,680,"{'neg': 0.084, 'neu': 0.791, 'pos': 0.125, 'compound': 0.9874}",0.9874,pos,not sexist,0.997907639
873,1422,"{'neg': 0.095, 'neu': 0.748, 'pos': 0.157, 'compound': 0.9903}",0.9903,pos,not sexist,0.997907639
874,964,"{'neg': 0.043, 'neu': 0.788, 'pos': 0.169, 'compound': 0.9993}",0.9993,pos,not sexist,0.997909725
875,497,"{'neg': 0.063, 'neu': 0.67, 'pos': 0.267, 'compound': 0.9965}",0.9965,pos,not sexist,0.997909725
876,109,"{'neg': 0.082, 'neu': 0.829, 'pos': 0.09, 'compound': 0.605}",0.605,pos,not sexist,0.997912824
877,1376,"{'neg': 0.098, 'neu': 0.652, 'pos': 0.25, 'compound': 0.9984}",0.9984,pos,not sexist,0.997914493
878,1101,"{'neg': 0.064, 'neu': 0.723, 'pos': 0.213, 'compound': 0.9991}",0.9991,pos,not sexist,0.997914493
879,634,"{'neg': 0.054, 'neu': 0.732, 'pos': 0.214, 'compound': 0.9989}",0.9989,pos,not sexist,0.997914493
